SAN JOSE BUILDING ID,STREET,CITY,STATE,ZIP CODE,ASSESSOR PARCEL NUMBER,YEAR BUILT,PRIMARY PROPERTY TYPE,ASSESSOR GROSS FLOOR AREA (ft^2),REPORTED GROSS FLOOR AREA (ft^2),ANNUAL REPORTING YEAR,ANNUAL BENCHMARKING STATUS,ENERGY STAR SCORE,WEATHER NORMALIZED SITE ENERGY USE INTENSITY (kBTU/ft^2),WEATHER NORMALIZED SOURCE ENERGY USE INTENSITY (kBTU/ft^2),SITE ENERGY USE INTENSITY (kBTU/ft^2),SOURCE ENERGY USE INTENSITY (kBTU/ft^2),TOTAL ELECTRICITY USE (kWh),TOTAL NATURAL GAS USE (therms),INDIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),DIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),TOTAL GREENHOUSE GAS EMISSIONS (metric tons of CO2e),MUNICIPALLY SUPPLIED WATER INDOOR USE (kgal),MUNICIPALLY SUPPLIED WATER MIXED USE (kgal),MUNICIPALLY SUPPLIED WATER OUTDOOR USE (kgal),RECYCLED WATER INDOOR USE (kgal),RECYCLED WATER MIXED USE (kgal),RECYCLED WATER OUTDOOR USE (kgal),WELL WATER INDOOR USE (kgal),WELL WATER MIXED USE (kgal),WELL WATER OUTDOOR USE (kgal),OTHER WATER INDOOR USE (kgal),OTHER WATER MIXED USE (kgal),OTHER WATER OUTDOOR USE (kgal),TOTAL WATER USE (kgal),WATER USE INTENSITY (gal/ft^2),US EPA WATER SCORE
1125-0-00,814 saint elizabeth dr,san jose,CA,95126,28403043,1985,multifamily housing,57462,49232,2020,pending revisions,12,80.4,150,83,153,379037.8,15588.34969,,82.8,,,,,,,,,,,,,,5091,148.19,4
1127-0-00,1420 curci dr,san jose,CA,95126,28403050,2009,senior living community,55532,89664,2020,in compliance,76,35.6,84.8,35.6,84.9,712765.6,7643.15031,,40.6,,2794.4,,,,,,,,,,,,2794.4,31.17,
1128-0-00,950 saint elizabeth dr,san jose,CA,95126,28407027,1964,,22625,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1129-0-00,1029 meridian ave,san jose,CA,95125,28408003,1978,multifamily housing,68932,77374,2020,in compliance,80,36.9,72.3,37.5,73.4,440934.5,13955.11991,,74.1,,,,,,,,,,,,,,5637.7,72.86,19
1130-0-00,1547 meridian ave,san jose,CA,95125,28417023,1966,other - restaurant/bar,27746,27746,2020,pending revisions,,,,,,,,,,,372.8,,145.8,,,,,,,,,,518.5,18.69,
1132-0-00,1579 meridian ave,san jose,CA,95125,28418003,1956,retail store,20270,20330,2020,in compliance,66,58.3,128.7,58.7,129.1,229839.5,4090.340475,,21.7,,,,,,,,,,,,,,389.5,19.16,
1133-0-00,1699 hamilton ave,san jose,CA,95125,28418008,1961,multifamily housing,48236,48236,2020,pending revisions,,,,,,,,,0,,,,,,,,,,,,,,,,
1134-0-00,1975 hamilton ave,san jose,CA,95125,28422023,1970,office,24921,28018,2020,in compliance,,30778930,86180970,28927750,80997640,2.38E+11,7802.545758,,41.4,,,,,,,,,,,,,,212.1,7.57,
1135-0-00,1510 s bascom ave,san jose,CA,95125,28423007,1969,multifamily housing,113894,113894,2020,pending revisions,97,16.4,46,16.7,46.7,569581.8,,,0,,,,,,,,,,,,,,,,
1136-0-00,2105 e hamilton ave,san jose,CA,95125,28423040,1984,office,229803,66778,2020,in compliance,45,73,167.1,74.9,168.5,1004377,15777.3,207.4,83.8,291.2,659.9,,2585.6,,,,,,,,,,3245.5,48.6,
1136-0-01,2145 e hamilton ave,san jose,CA,95125,28423040,1984,office,50498,50498,2020,in compliance,1,164.7,461.2,163.5,457.9,2420279,0,499.8,0,499.8,417.7,,,,,,,,,,,,417.7,8.27,
1136-0-02,2125 e hamilton ave,san jose,CA,95125,28423040,1984,office,50400,50400,2020,in compliance,1,196.9,525.3,196.7,522,2663170,8269.3,549.9,43.9,593.8,528.8,,,,,,,,,,,,528.8,10.49,
1136-0-03,1550 bascom ave,san jose,CA,95125,28423040,1984,office,66521,66521,2020,in compliance,52,73.8,163.3,75.3,163.7,942828.4,17914.6,194.7,95.2,289.8,439.1,,9925.1,,,,,,,,,,10364.2,155.8,
1137-0-00,2025 hamilton ave,san jose,CA,95125,28423050,1984,social/meeting hall,26270,26270,2020,in compliance,,143.3,310.6,143.4,308.1,682625.7,13823,141,73.4,214.4,143.8,,,,,,,,,,,,143.8,5.56,
1137-0-01,2005 e hamilton ave,san jose,CA,95125,28423050,1984,office,66640,67623,2020,in compliance,56,73.4,154.8,75.5,156.1,857269.7,21065.4,177,111.9,288.9,369.7,,1454.6,,,,,,,,,,1824.4,27.38,
1137-0-02,2045 e hamilton ave,san jose,CA,95125,28423050,1984,office,50509,50509,2020,in compliance,50,77.6,162.1,78.6,162,671791.6,16785.2,138.7,89.2,227.9,653.9,,1097.4,,,,,,,,,,1751.2,34.67,
1137-0-04,2065 e hamilton ave,san jose,CA,95125,28423050,1984,office,50514,50514,2020,in compliance,29,125.4,212,128.7,214.7,673171.5,42024.3,139,223.2,362.2,2059.5,,,,,,,,,,,,2059.5,40.77,
1137-0-05,2085 e hamilton ave,san jose,CA,95125,28423050,1984,office,66972,66972,2020,in compliance,28,94.3,208.2,95.4,207.8,1207677,22658.1,249.4,120.3,369.7,669.7,,2819.8,,,,,,,,,,3489.5,52.1,
1138-0-00,2050 southwest expy,san jose,CA,95126,28424003,1970,multifamily housing,88120,89120,2020,in compliance,99,40.1,48.2,40.1,48.2,91133.2,32634.35392,,173.3,,,,,,,,,,,,,,6454,72.42,28
1140-0-00,2020 southwest expy,san jose,CA,95126,28424005,1969,multifamily housing,129538,100633,2020,pending revisions,29,64.7,99.3,65.7,99.8,518911.9,48420.6346,,257.2,,8258.2,,2223,,,,,,,,,,10481.2,104.15,4
1142-0-00,1800 stokes st,san jose,CA,95126,28424007,1970,multifamily housing,156872,169443,2020,in compliance,86,35.5,62.9,36,63.8,738489.8,35843.3425,,190.4,,,,,,,,,,,,,,8115.1,47.89,59
1143-0-00,1750 stokes st,san jose,CA,95126,28424008,1971,multifamily housing,161190,166010,2020,pending revisions,100,23.3,27.8,23.7,28.2,93348.2,36165.72503,,192.1,,,,,,,,,,,,,,21475.3,129.36,4
1144-0-00,1299 leigh ave,san jose,CA,95126,28424011,1971,,30851,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1145-0-00,2070 southwest expy,san jose,CA,95126,28424015,1971,multifamily housing,80145,147250,2020,in compliance,94,34.9,64.1,35.3,64.8,647555.8,27148.13013,,144.2,,,,,,,,,,,,,,7936.3,56.9,45
1146-0-00,1600 stokes st,san jose,CA,95126,28427032,1968,multifamily housing,26356,26356,2020,pending revisions,,,,,,,,,,,,,,,,,,,,,,,,,
1148-0-00,1097 leigh ave,san jose,CA,95126,28431009,1999,retail store,25500,25748,2020,pending revisions,54,,,53.8,150.2,404193,50.99999,,0.3,,27,,,,,,,,,,,,27,1.05,
1149-0-00,1792 southwest expy,san jose,CA,95126,28431010,1974,,25126,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1150-0-00,1512 mckinley ave,san jose,CA,95126,28432002,1995,multifamily housing,42560,54259,2020,in compliance,76,30.8,66.5,31.7,68.2,328969.6,6623.0899,,35.2,,,,,,,,,,,,,,1916.1,34.03,73
1151-0-00,1505 de rose way,san jose,CA,95126,28432004,1973,multifamily housing,109320,109320,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1154-0-00,375 saratoga ave,san jose,CA,95129,29440006,1985,strip mall,20794,21029,2020,in compliance,,242.6,386.7,240.4,380.8,452092,35136.64288,,186.6,,2056.9,,,,,,,,,,,,2056.9,97.81,
1155-0-00,4050 stevens creek blvd,san jose,CA,95129,29440007,1980,retail store,22032,22032,2020,pending revisions,,,,,,,,,,,,,,,,,,,,,,,,,
1156-0-00,4040 stevens creek blvd,san jose,CA,95129,29440008,1980,retail store,22542,22542,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1157-0-00,4100 stevens creek blvd,san jose,CA,95129,29441003,1973,,33682,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1158-0-00,4080 stevens creek blvd,san jose,CA,95129,29441005,1969,supermarket/grocery store,69780,69780,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1159-0-00,4880 stevens creek blvd,san jose,CA,95129,29622052,1985,office,20592,21072,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1160-0-00,4668 albany dr,san jose,CA,95129,29623001,1971,multifamily housing,156884,161210,2020,pending revisions,83,46.5,73.8,48.9,76.3,670194,55708.81245,,295.9,,,,,,,,,,,,,,12140.9,75.59,33
1161-0-00,225 richfield dr,san jose,CA,95129,29623002,1966,multifamily housing,22497,22497,2020,pending revisions,100,34.7,41.3,35.5,42.2,18542.7,7344.04021,,39,,,,,,,,,,,,,,1838.7,81.73,21
1162-0-00,285 richfield dr,san jose,CA,95129,29623003,1967,multifamily housing,24864,24824,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1163-0-00,357 richfield dr,san jose,CA,95129,29623004,1980,multifamily housing,24780,24780,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1164-0-00,435 richfield dr,san jose,CA,95129,29623005,1969,multifamily housing,24780,24000,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1165-0-00,5122 stevens creek blvd,san jose,CA,95129,29628012,1973,strip mall,133829,31469,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1166-0-00,5146 stevens creek blvd,san jose,CA,95129,29628013,1995,supermarket/grocery store,59139,61796,2020,in compliance,75,157.9,400.3,157.9,397.9,2401947,15629.79975,,83,,1295.3,,,,,,,,,,,,1295.3,20.96,
1167-0-00,4490 stevens creek blvd,san jose,CA,95129,29638008,2007,vehicle dealership,33280,33280,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1168-0-00,4590 stevens creek blvd,san jose,CA,95129,29638011,2012,vehicle dealership,47400,62658,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1169-0-00,4500 stevens creek blvd,san jose,CA,95129,29638012,2000,vehicle dealership,97634,97634,2020,pending revisions,,59.3,135.1,62,137.2,1457546,24944.93289,,132.5,,,,,,,,,,,,,,5676.3,47.09,
1171-0-00,4340 stevens creek blvd,san jose,CA,95129,29638014,1973,office,58766,58806,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1172-0-00,4430 albany dr,san jose,CA,95129,29640002,1969,multifamily housing,80816,86099,2020,in compliance,67,39.4,70.9,40.9,73.2,437406.9,20254.58038,,107.6,,,,,,,,,,,,,,5813.1,67.52,24
1175-0-00,355 kiely blvd,san jose,CA,95129,29640005,1968,multifamily housing,814622,289461,2020,in compliance,76,35.4,66.8,36.2,68.3,4137171,153605.4504,,815.9,,,,,,,,,,,,,,68267.8,83.74,8
1176-0-00,4300 stevens creek blvd,san jose,CA,95129,29640009,1973,office,78332,39632,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1176-0-01,4320 stevens creek blvd,san jose,CA,95129,29640009,1973,office,78332,38700,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1177-0-00,471 saratoga ave,san jose,CA,95129,29640011,1973,supermarket/grocery store,52860,50100,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1178-0-00,4250 stevens creek blvd,san jose,CA,95129,29640017,2006,vehicle dealership,27676,27676,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1179-0-00,4202 stevens creek blvd,san jose,CA,95129,29640018,1969,vehicle dealership,38309,40309,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1180-0-00,1245 s winchester blvd,san jose,CA,95128,29901010,1975,office,75224,72334,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1181-0-00,3680 cape cod ct,san jose,CA,95117,29907028,1964,multifamily housing,28280,28224,2020,in compliance,90,48.1,76.3,49.3,77.4,121186.9,9770.019704,,51.9,,,,2752.3,,,,,,,,,,2752.3,97.52,30
1182-0-00,3678 bridgeport ct,san jose,CA,95117,29907029,1964,multifamily housing,28224,28224,2020,pending revisions,79,39.9,63.2,40.8,63.9,99448.4,8123.19933,,43.1,,,,,,,,,,,,,,1689.6,59.86,21
1184-0-00,1290 san tomas aquino rd,san jose,CA,95117,29911078,1966,multifamily housing,130956,153104,2020,in compliance,100,37.4,57.8,38.1,58.2,466836.9,42415.24874,,225.3,,,,,,,,,,,,,,9872,64.48,29
1185-0-00,4375 payne ave,san jose,CA,95117,29912001,1982,multifamily housing,121344,126408,2020,pending revisions,,,,2.3,3.3,18605,2259.99004,,12,,,,,,,,,,,,,,,,
1185-1-00,1243 san tomas aquino rd,san jose,CA,95117,29912002,2003,library,20123,20123,2020,in compliance,,79.2,165.4,81.1,164.9,268758,7146.156255,,38,,144.9,,53.9,,,,,,,,,,198.8,9.88,
1186-0-00,1255 san tomas aquino rd,san jose,CA,95117,29912007,1986,multifamily housing,96930,96930,2020,pending revisions,95,,,30.9,55.9,380673.2,16954.37528,,90.1,,,,,,,,,,,,,,4926.8,50.83,35
1187-0-00,1190 saratoga ave,san jose,CA,95129,29912009,1987,office,43323,43573,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1188-0-00,1125 ranchero way,san jose,CA,95117,29916015,1962,multifamily housing,31812,31812,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1189-0-00,1150 ranchero way,san jose,CA,95117,29916018,1964,multifamily housing,66242,67360,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1190-0-00,1175 ranchero way,san jose,CA,95117,29916045,1969,multifamily housing,45385,51200,2020,in compliance,89,39.9,68.4,39.9,69,205851,11088.75042,,58.9,,2135.6,,,,,,,,,,,,2135.6,47.06,58
1191-0-00,1200 ranchero way,san jose,CA,95117,29916052,1974,multifamily housing,70224,69992,2020,in compliance,88,33.1,65.8,33.8,67.2,372487.3,10924.69987,,58,,1610.3,,,,,,,,,,,,6284.1,89.78,12
1192-0-00,4040 williams rd,san jose,CA,95117,29917018,1961,multifamily housing,20288,20568,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1193-0-00,1120 ranchero way,san jose,CA,95117,29917047,1962,multifamily housing,20481,20481,2020,pending revisions,93,20.6,51.8,21.1,52.5,101623.5,761.0100202,,4,,,,,,,,,,,,,,1101.3,55.07,28
1194-0-00,1100 ranchero way,san jose,CA,95117,29917048,1961,multifamily housing,30923,31724,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1195-0-00,1118 starbird cir,san jose,CA,95117,29920032,1967,multifamily housing,26084,55550,2020,pending revisions,83,43.4,72.6,44.5,73.7,251177.1,16144.04008,,85.7,,,,,,,,,,,,,,3466.6,62.41,40
1197-0-00,3120 williams rd,san jose,CA,95117,29925014,1970,strip mall,34900,34900,2020,in compliance,,127.1,274,128.1,274.2,816444.8,16840.43956,,89.4,,,,,,,,,,,,,,499.2,14.3,
1198-0-00,1101 s winchester blvd,san jose,CA,95128,29925035,1974,office,115000,120628,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1198-1-00,877 s winchester blvd,san jose,CA,95128,29926059,2019,multifamily housing,553668,551565,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1199-0-00,975 boynton ave,san jose,CA,95117,29932077,1974,multifamily housing,35200,34224,2020,in compliance,55,29.9,68.9,30,68.2,312069.6,4564.649997,,24.2,,,,,,,,,,,,,,2391.2,47.16,13
1200-0-00,700 saratoga ave,san jose,CA,95129,29937033,2000,movie theater,505059,53200,2020,pending revisions,79,41.4,71.5,42.8,73.5,374011.8,20668.60037,,109.8,,,,,,,,,,,,,,4255.8,54.44,
1202-0-00,762 saratoga ave,san jose,CA,95129,29937031,1970,multifamily housing,71136,77935,2020,pending revisions,65,40.8,69.6,42,71.3,355332.3,20603.71957,,109.4,,,,,,,,,,,,,,4242.4,54.44,30
1205-0-00,3730 moorpark ave,san jose,CA,95117,29938034,1969,multifamily housing,26960,26800,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1206-0-00,3900 moorpark ave,san jose,CA,95117,29938044,1968,multifamily housing,133906,153647,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1207-0-00,3779 blackford ave,san jose,CA,95117,29938051,1976,multifamily housing,23376,26000,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1208-0-00,3801 blackford ave,san jose,CA,95117,29938082,1980,multifamily housing,21216,21216,2020,pending revisions,,,,34,37.4,5740,7025.0017,,37.3,,,,,,,,,,,,,,1240.4,58.46,45
1209-0-00,650 saratoga ave,san jose,CA,95129,29938084,1982,worship facility,21243,25000,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1210-0-00,4040 moorpark ave,san jose,CA,95117,29938098,1975,office,21628,21733,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1211-0-00,4020 moorpark ave,san jose,CA,95117,29938099,1975,office,21426,21364,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1212-0-00,4000 moorpark ave,san jose,CA,95117,29938100,1977,office,24157,23017,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1213-0-00,4030 moorpark ave,san jose,CA,95117,29938114,1975,office,43155,43135,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1214-0-00,4010 moorpark ave,san jose,CA,95117,29938115,1975,office,41048,41048,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1215-0-00,3510 moorpark ave,san jose,CA,95117,29941022,1970,multifamily housing,139485,139195,2020,in compliance,84,35.4,64.3,36,65.4,642414.8,28215.17059,,149.9,,,,,,,,,,,,,,8103.7,58.22,44
1215-1-00,751 s winchester blvd,san jose,CA,95128,29945032,1989,vehicle repair services,63969,63969,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1216-0-00,3675 williams rd,san jose,CA,95117,29946003,1965,multifamily housing,22754,23598,2020,pending revisions,100,15.3,19.3,15.5,19.5,12750.7,3231.875014,,17.2,,,,,,,,,,,,,,1112.3,47.14,65
1217-0-00,3830 stevens creek blvd,san jose,CA,95117,30325060,1970,restaurant,20400,20400,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1218-0-00,440 saratoga ave,san jose,CA,95129,30325053,2000,hotel,58263,56255,2020,in compliance,90,51.4,104.4,51.6,104,469293.5,13035.26047,,69.2,,2822,,1253.7,,,,,,,,,,4075.7,72.45,
1219-0-00,446 saratoga ave,san jose,CA,95129,30325057,1971,multifamily housing,288130,280269,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1219-1-00,500 saratoga ave,san jose,CA,95050,30325058,1959,k-12 school,253453,253453,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1220-0-00,550 kiely blvd,san jose,CA,95117,30326027,1968,multifamily housing,89216,104551,2020,in compliance,65,41.5,68.4,41.7,69.1,443685.3,28479.56974,,151.3,,5038.5,,,,,,,,,,,,5038.5,48.19,29
1221-0-00,340 northlake dr,san jose,CA,95117,30326076,1950,residential care facility,27125,30000,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1222-0-00,380 northlake dr,san jose,CA,95117,30326077,1964,multifamily housing,51897,41697,2020,in compliance,100,44.6,53,44.6,53,42839.4,17155.87103,,91.1,,,,,,,,,,,,,,3463.5,83.06,39
1223-0-00,498 boynton ave,san jose,CA,95117,30328016,1973,multifamily housing,31807,31420,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1224-0-00,456 boynton ave,san jose,CA,95117,30328036,1966,multifamily housing,34012,33014,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1225-0-00,480 boynton ave,san jose,CA,95117,30328049,1968,multifamily housing,24158,25800,2020,in compliance,,,,,,,,,0,,,,,,,,,,,,,,,,
1226-0-00,470 boynton ave,san jose,CA,95117,30328050,1968,,30854,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1227-0-00,3615 greenlee dr,san jose,CA,95117,30328052,1968,multifamily housing,24380,25105,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1228-0-00,448 boynton ave,san jose,CA,95117,30328060,1968,multifamily housing,89278,91299,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1229-0-00,394 boynton ave,san jose,CA,95117,30328065,1985,multifamily housing,25080,24800,2020,pending revisions,100,36.3,63,36.9,64,104966.3,5560.83906,,29.5,,666.9,,,,,,,,,,,,666.9,26.89,99
1230-0-00,398 boynton ave,san jose,CA,95117,30328069,1985,multifamily housing,38156,38150,2020,in compliance,59,50.7,85.6,51.8,87.2,209664.2,12607.60966,,67,,3876.6,,,,,,,,,,,,3876.6,101.62,6
1231-0-00,3640 stevens creek blvd,san jose,CA,95117,30328071,2002,,44056,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1232-0-00,3600 stevens creek blvd,san jose,CA,95117,30329001,1992,retail store,40000,39230,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1233-0-00,3550 stevens creek blvd,san jose,CA,95117,30329003,1963,office,33677,37840,2020,in compliance,8,104.6,204,106.2,204.5,589156.2,20076.77009,,106.6,,683,,,,,,,,,,,,683,18.05,
1234-0-00,3566 stevens creek blvd,san jose,CA,95117,30329022,1963,,38523,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1235-0-00,3530 stevens creek blvd,san jose,CA,95117,30329023,1991,retail store,36000,35676,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1235-1-00,3555 judro way,san jose,CA,95117,30330041,1985,multifamily housing,104108,72486,2020,in compliance,39,50.8,108.3,51.1,108.6,670572.8,14403.26023,,76.5,,,,,,,,,,,,,,5149.3,70.59,37
1236-0-00,3350 stevens creek blvd,san jose,CA,95117,30336056,1964,vehicle dealership,31111,30648,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1236-1-00,585 s winchester bl,san jose,CA,95128,30338003,2023,,322324,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1237-0-00,525 s winchester blvd,san jose,CA,95128,30340020,1890,museum,24000,24000,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1237-1-00,3175 olsen dr,san jose,CA,95117,30340023,2021,,443770,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1237-2-00,3155 olsen dr,san jose,CA,95117,30340024,2022,,370181,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1238-0-00,515 boynton ave,san jose,CA,95117,30348023,1970,multifamily housing,21012,21012,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1239-0-00,3201 loma verde dr,san jose,CA,95117,30501003,1970,multifamily housing,100058,100558,2020,pending revisions,75,39.7,77.5,40.1,77.9,602965.5,19776.09934,,105,,,,,,,,,,,,,,10964.8,109.04,4
1240-0-00,3200 payne ave,san jose,CA,95117,30501004,1970,multifamily housing,278023,285660,2020,pending revisions,85,30.1,54.6,30.9,55.9,1126021,49733.3193,,264.2,,15363.7,,,,,,,,,0,,,15363.7,53.78,
1241-0-00,1303 s winchester blvd,san jose,CA,95128,30501008,1966,strip mall,87000,88104,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1242-0-00,3180 loma verde dr,san jose,CA,95117,30502054,1963,multifamily housing,29506,30850,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1243-0-00,3150 loma verde dr,san jose,CA,95117,30502055,1963,multifamily housing,29664,29920,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1244-0-00,3220 loma verde dr,san jose,CA,95117,30502059,1964,multifamily housing,24465,24465,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1245-0-00,3200 loma verde dr,san jose,CA,95117,30502060,1964,multifamily housing,114899,29634,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1248-0-00,1380 lexington dr,san jose,CA,95117,30507045,1967,multifamily housing,91360,72848,2020,in compliance,92,53,87.8,54.3,89,656388.4,44203.3,135.5,234.8,370.3,11861.6,768,4420.6,,,,,,,,,,17050.1,138.99,15
1249-0-00,1315 eden ave,san jose,CA,95117,30507049,1980,multifamily housing,122668,128604,2020,in compliance,92,53,87.8,54.3,89,656388.4,44203.3,135.5,234.8,370.3,11861.6,768,4420.6,,,,,,,,,,17050.1,138.99,15
1250-0-00,1405 phelps ave,san jose,CA,95117,30512004,1968,multifamily housing,30240,33000,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1251-0-00,1334 saratoga ave,san jose,CA,95129,30701002,1975,retail store,24500,24500,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1252-0-00,1322 saratoga ave,san jose,CA,95129,30701003,1975,retail store,33350,36625,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1252-1-00,4555 hamilton ave,san jose,CA,95130,30704066,1972,multifamily housing,24394,18475,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1253-0-00,4775 atherton ave,san jose,CA,95130,30705003,1968,multifamily housing,25080,25696,2020,pending revisions,100,20.6,31.8,21.7,34.2,48820.7,3922.419462,,20.8,,,,,,,,,,,,,,1296,50.43,50
1254-0-00,4809 atherton ave,san jose,CA,95130,30705004,1964,multifamily housing,22904,22904,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1255-0-00,1490 saratoga ave,san jose,CA,95129,30705065,1991,worship facility,30000,40000,2020,pending revisions,85,15.1,32.3,15.7,32.7,108598.8,2589.516223,,13.8,,0,,,,,,,,,,,,409.7,10.24,
1256-0-00,4680 hamilton avenue,san jose,CA,95130,30710053,1968,multifamily housing,36653,31748,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1258-0-00,1600 saratoga ave,san jose,CA,95129,30711020,2002,retail store,793257,166572,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1259-0-00,4861 campbell ave,san jose,CA,95130,30712012,1964,multifamily housing,49163,49918,2020,in compliance,100,9.9,16.7,10.1,16.7,51329.7,3336.009853,,17.7,,2053,,596.5,,,,,,,,,,2649.5,52.5,15
1260-0-00,4980 hamilton ave,san jose,CA,95130,30712014,2003,multifamily housing,28357,79620,2020,pending revisions,96,28,57.5,28.5,58.6,382361.8,9672.33044,,51.4,,,,,,,,,,,,,,3000,37.68,55
1261-0-00,1560 san tomas aquino rd,san jose,CA,95130,30725064,1965,multifamily housing,63520,63520,2020,in compliance,74,42.5,76.1,43.1,77.3,329398.6,15280.01026,,81.2,,,,,,,,,,,,,,3918.6,63.76,42
1261-1-00,4034 hamilton ave,san jose,CA,95130,30745017,1963,multifamily housing,34928,34928,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1262-0-00,975 saratoga sunnyvale rd,san jose,CA,95129,35927030,2000,retail store,129793,105744,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1263-0-00,1071 s de anza blvd,san jose,CA,95129,35933013,1985,strip mall,25299,62365,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1264-0-00,1125 s de anza blvd,san jose,CA,95129,35934002,1964,retail store,20100,20100,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1265-0-00,1153 saratoga sunnyvale rd,san jose,CA,95129,35934003,1985,strip mall,73883,62365,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1266-0-00,7213 rainbow dr,san jose,CA,95129,37223020,1985,multifamily housing,30200,30000,2020,in compliance,97,39.5,78.7,40.3,80.3,190974.4,5560.83906,,29.5,,2568.7,,,,,,,,,,,,2568.7,85.62,54
