SAN JOSE BUILDING ID,STREET,CITY,STATE,ZIP CODE,ASSESSOR PARCEL NUMBER,YEAR BUILT,PRIMARY PROPERTY TYPE,ASSESSOR GROSS FLOOR AREA (ft^2),REPORTED GROSS FLOOR AREA (ft^2),ANNUAL REPORTING YEAR,ANNUAL BENCHMARKING STATUS,ENERGY STAR SCORE,WEATHER NORMALIZED SITE ENERGY USE INTENSITY (kBTU/ft^2),WEATHER NORMALIZED SOURCE ENERGY USE INTENSITY (kBTU/ft^2),SITE ENERGY USE INTENSITY (kBTU/ft^2),SOURCE ENERGY USE INTENSITY (kBTU/ft^2),TOTAL ELECTRICITY USE (kWh),TOTAL NATURAL GAS USE (therms),INDIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),DIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),TOTAL GREENHOUSE GAS EMISSIONS (metric tons of CO2e),MUNICIPALLY SUPPLIED WATER INDOOR USE (kgal),MUNICIPALLY SUPPLIED WATER MIXED USE (kgal),MUNICIPALLY SUPPLIED WATER OUTDOOR USE (kgal),RECYCLED WATER INDOOR USE (kgal),RECYCLED WATER MIXED USE (kgal),RECYCLED WATER OUTDOOR USE (kgal),WELL WATER INDOOR USE (kgal),WELL WATER MIXED USE (kgal),WELL WATER OUTDOOR USE (kgal),OTHER WATER INDOOR USE (kgal),OTHER WATER MIXED USE (kgal),OTHER WATER OUTDOOR USE (kgal),TOTAL WATER USE (kgal),WATER USE INTENSITY (gal/ft^2),US EPA WATER SCORE
1219-0-00,446 saratoga ave,san jose,CA,95129,30325057,1971,multifamily housing,288130,280269,2021,in compliance,79,38.4,65.4,39.2,66.7,1198411,68954.7678,,366.3,,,,,,,,,,,,,,17310.6,61.76,15
1219-1-00,500 saratoga ave,san jose,CA,95050,30325058,1959,k-12 school,253453,253453,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
1220-0-00,550 kiely blvd,san jose,CA,95117,30326027,1968,multifamily housing,89216,104551,2021,in compliance,67,39.9,67.7,40.5,69.4,470841.7,26233.35027,,139.3,,5295.6,,,,,,,,,,,,5295.6,50.65,25
1221-0-00,340 northlake dr,san jose,CA,95117,30326076,1950,residential care facility,27125,30000,2021,in compliance,85,98.5,156.5,99.6,157.1,283291.4,22417.0957,,119.1,,,,,,,,,,,,,,4401.4,136.6,
1222-0-00,380 northlake dr,san jose,CA,95117,30326077,1964,multifamily housing,51897,41697,2021,in compliance,80,65,92.5,67.1,94.7,169816.7,22165.26,,117.7,,,,,,,,,,,,,,3859.1,92.55,29
1223-0-00,498 boynton ave,san jose,CA,95117,30328016,1973,multifamily housing,31807,31420,2021,in compliance,99,43.8,79.5,44.1,79.9,177265.3,7888.436787,,41.9,,,,,,,,,,,,,,2453.6,77.73,63
1224-0-00,456 boynton ave,san jose,CA,95117,30328036,1966,multifamily housing,34012,33014,2021,pending revisions,,,,,,,6372.7,,33.8,,,,,,,,,,,,,,2146.3,65.01,38
1225-0-00,480 boynton ave,san jose,CA,95117,30328049,1968,multifamily housing,24158,25800,2021,in compliance,,292.5,518.2,297.7,532.5,140017.8,6533.38977,,34.7,,,,,,,,,,,,,,1810.2,476.36,
1226-0-00,470 boynton ave,san jose,CA,95117,30328050,1968,,30854,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1227-0-00,3615 greenlee dr,san jose,CA,95117,30328052,1968,multifamily housing,24380,25105,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1228-0-00,448 boynton ave,san jose,CA,95117,30328060,1968,multifamily housing,89278,91299,2021,in compliance,,13.7,38.3,13.7,38.3,100297.9,,,0,,,,,,,,,,,,,,7876.1,315.04,
1229-0-00,394 boynton ave,san jose,CA,95117,30328065,1985,multifamily housing,25080,24800,2021,in compliance,94,57.5,89.7,57.8,90,121747.8,10172.1199,,54,,1596.3,,,,,,,,,,,,1596.3,64.37,76
1230-0-00,398 boynton ave,san jose,CA,95117,30328069,1985,multifamily housing,38156,38150,2021,in compliance,60,49.8,87.6,50,87.8,225564.9,11367.28981,,60.4,,3180.7,,,,,,,,,,,,3180.7,83.37,14
1231-0-00,3640 stevens creek blvd,san jose,CA,95117,30328071,2002,,44056,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1232-0-00,3600 stevens creek blvd,san jose,CA,95117,30329001,1992,retail store,40000,39230,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1233-0-00,3550 stevens creek blvd,san jose,CA,95117,30329003,1963,office,33677,37840,2021,in compliance,10,103.6,198.3,104.2,198.6,565506.4,20135.83005,,107,,937.3,,,,,,,,,,,,937.3,24.77,
1234-0-00,3566 stevens creek blvd,san jose,CA,95117,30329022,1963,,38523,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
1235-0-00,3530 stevens creek blvd,san jose,CA,95117,30329023,1991,retail store,36000,35676,2021,in compliance,25,47.8,133.8,47.6,133.2,501760,,,0,,484.4,,,,,,,,,,,,484.4,13.46,
1235-1-00,3555 judro way,san jose,CA,95117,30330041,1985,multifamily housing,104108,72486,2021,in compliance,33,52.8,111.7,53.7,114,704022.8,15150.45978,,80.5,,,,,,,,,,,,,,6299.3,86.36,21
1236-0-00,3350 stevens creek blvd,san jose,CA,95117,30336056,1964,vehicle dealership,31111,30648,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1236-1-00,585 s winchester bl,san jose,CA,95128,30338003,2023,,322324,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1237-0-00,525 s winchester blvd,san jose,CA,95128,30340020,1890,museum,24000,24000,2021,pending revisions,,13.8,38.5,13.9,38.9,101786.6,,,0,,34860.7,,,,,,,,,,,,34860.7,1394.43,
1237-1-00,3175 olsen dr,san jose,CA,95117,30340023,2021,,443770,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
1237-2-00,3155 olsen dr,san jose,CA,95117,30340024,2022,,370181,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1238-0-00,515 boynton ave,san jose,CA,95117,30348023,1970,multifamily housing,21012,21012,2021,pending revisions,100,23,27.1,23.1,27.2,11098.3,4944.58073,,26.3,,,,,,,,,,,,,,1038.3,45.14,
1239-0-00,3201 loma verde dr,san jose,CA,95117,30501003,1970,multifamily housing,100058,100558,2021,in compliance,67,42.7,83.8,42.8,83.9,656390.2,20647.88979,,109.7,,,,,,,,,,,,,,11843.1,117.77,3
1240-0-00,3200 payne ave,san jose,CA,95117,30501004,1970,multifamily housing,278023,285660,2021,in compliance,83,30.6,56.2,31.3,57.8,1194384,48561.52155,,257.9,,17204.3,,,,,,,,,0,,,17204.3,60.23,
1241-0-00,1303 s winchester blvd,san jose,CA,95128,30501008,1966,strip mall,87000,88104,2021,pending revisions,,,,,,522503,7207.00007,,38.3,,0,,,,,,,,,,,,0,,
1242-0-00,3180 loma verde dr,san jose,CA,95117,30502054,1963,multifamily housing,29506,30850,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1243-0-00,3150 loma verde dr,san jose,CA,95117,30502055,1963,multifamily housing,29664,29920,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1244-0-00,3220 loma verde dr,san jose,CA,95117,30502059,1964,multifamily housing,24465,24465,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1245-0-00,3200 loma verde dr,san jose,CA,95117,30502060,1964,multifamily housing,114899,29634,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1248-0-00,1380 lexington dr,san jose,CA,95117,30507045,1967,multifamily housing,91360,72848,2021,in compliance,87,56.4,93.6,58.1,96.3,725741.1,46519.1,169.7,247.1,416.8,12602.2,731.4,5706.7,,,,,,,,,,19040.3,155.22,9
1249-0-00,1315 eden ave,san jose,CA,95117,30507049,1980,multifamily housing,122668,128604,2021,in compliance,87,56.4,93.6,58.1,96.3,725741.1,46519.1,169.7,247.1,416.8,12602.2,731.4,5706.7,,,,,,,,,,19040.3,155.22,9
1250-0-00,1405 phelps ave,san jose,CA,95117,30512004,1968,multifamily housing,30240,33000,2021,in compliance,90,41.6,69.7,41.9,70.5,146520,8816.00032,,46.8,,,,,,,,,,,,,,2042.9,61.91,47
1251-0-00,1334 saratoga ave,san jose,CA,95129,30701002,1975,retail store,24500,24500,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1252-0-00,1322 saratoga ave,san jose,CA,95129,30701003,1975,retail store,33350,36625,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1252-1-00,4555 hamilton ave,san jose,CA,95130,30704066,1972,multifamily housing,24394,18475,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1253-0-00,4775 atherton ave,san jose,CA,95130,30705003,1968,multifamily housing,25080,25696,2021,in compliance,100,22,35.4,23.3,38.5,60644.7,3914.39014,,20.8,,,,,,,,,,,,,,1339.4,52.12,47
1254-0-00,4809 atherton ave,san jose,CA,95130,30705004,1964,multifamily housing,22904,22904,2021,pending revisions,,25.8,31.3,25.8,31.3,16440.4,5588.21721,,29.7,,,,,,,,,,,,,,2456.8,103.22,
1255-0-00,1490 saratoga ave,san jose,CA,95129,30705065,1991,worship facility,30000,40000,2021,in compliance,98,8.3,18,8.4,18.1,62175.9,1232.614889,,6.5,,0,,,,,,,,,,,,319.6,7.99,
1256-0-00,4680 hamilton avenue,san jose,CA,95130,30710053,1968,multifamily housing,36653,31748,2021,in compliance,81,43.5,77.8,44.3,78.3,168842.4,8312.00016,,44.1,,,,,,,,,,,,,,2714.8,85.51,13
1258-0-00,1600 saratoga ave,san jose,CA,95129,30711020,2002,retail store,793257,166572,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1259-0-00,4861 campbell ave,san jose,CA,95130,30712012,1964,multifamily housing,49163,49918,2021,in compliance,76,36.1,59.1,36.1,59.1,179268.6,12113.82993,,64.3,,2863.5,,678.5,,,,,,,,,,3542,70.19,4
1260-0-00,4980 hamilton ave,san jose,CA,95130,30712014,2003,multifamily housing,28357,79620,2021,in compliance,98,25.1,53.6,25.7,55.3,377369.4,7620.37968,,40.5,,,,,,,,,,,,,,3517,44.17,40
1261-0-00,1560 san tomas aquino rd,san jose,CA,95130,30725064,1965,multifamily housing,63520,63520,2021,in compliance,100,12.2,14.6,12.2,14.7,19718.6,7099.54033,,37.7,,,,,,,,,,,,,,3620.2,56.99,45
1261-1-00,4034 hamilton ave,san jose,CA,95130,30745017,1963,multifamily housing,34928,34928,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1262-0-00,975 saratoga sunnyvale rd,san jose,CA,95129,35927030,2000,retail store,129793,105744,2021,in compliance,79,50.6,123.8,53.1,126.4,1251299,13463.1,292.6,71.5,364.1,1611.4,,,,,,,,,,,,1611.4,15.24,
1263-0-00,1071 s de anza blvd,san jose,CA,95129,35933013,1985,strip mall,25299,62365,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1264-0-00,1125 s de anza blvd,san jose,CA,95129,35934002,1964,retail store,20100,20100,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1265-0-00,1153 saratoga sunnyvale rd,san jose,CA,95129,35934003,1985,strip mall,73883,62365,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1266-0-00,7213 rainbow dr,san jose,CA,95129,37223020,1985,multifamily housing,30200,30000,2021,in compliance,89,53.2,95.1,54.3,97.8,204852.7,9305.20047,,49.4,,1856.7,,,,,,,,,,,,1856.7,61.89,78
1267-0-00,7250 blue hill dr,san jose,CA,95129,37224007,1980,multifamily housing,63485,51000,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1268-0-00,1111 weyburn ln,san jose,CA,95129,37225009,1972,multifamily housing,49600,11200,2021,in compliance,,181.6,321.5,186,332,256472.6,12080.10994,,64.2,,,,,,,,,,,,,,4221,376.87,
1268-1-00,7205 clarendon st,san jose,CA,95129,37226001,1971,multifamily housing,61920,63951,2021,in compliance,100,21.9,35.2,22.8,37.6,152570.4,10091.56008,,53.6,,,,,,,,,,,,,,4850.4,72.39,9
1269-0-00,7200 bollinger rd,san jose,CA,95129,37226013,1964,multifamily housing,61732,61732,2021,in compliance,100,26.4,31.5,26.6,31.7,38985.6,15068.81263,,80,,,,,,,,,,,,,,5350,86.67,21
1271-0-00,1026 s de anza blvd,san jose,CA,95129,37226016,1974,multifamily housing,83236,90284,2021,in compliance,78,50.6,123.8,53.1,126.4,1251299,13463.12942,,71.5,,1611.4,,,,,,,,,,,,1611.4,15.24,
1272-0-00,1054 s de anza blvd,san jose,CA,95129,37226022,1983,office,31701,31701,2021,in compliance,,79.9,144.2,82.3,146.4,318489.3,15233.83856,,80.9,,,,,,,,,,,,,,562.8,17.75,
1273-0-00,1060 s de anza blvd,san jose,CA,95129,37230061,1968,strip mall,39668,39668,2021,in compliance,31,98.9,185.5,98.9,185.5,542674.3,20708.59,,110,,,,,,,,,,,,,,2171.4,54.74,
1274-0-00,5600 stevens creek blvd,san jose,CA,95129,37512050,1998,multifamily housing,370966,344990,2021,in compliance,86,30.5,61.8,31.5,64.3,1936257,50849.9694,,270.1,,,,,,,,,,,,,,15178.7,40.92,42
1275-0-00,175 calvert dr,san jose,CA,95129,37512049,1971,multifamily housing,196396,192008,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1278-0-00,202 calvert dr,san jose,CA,95014,37519027,2000,multifamily housing,151956,151956,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1279-0-00,5300 stevens creek blvd,san jose,CA,95129,37520002,1981,office,86244,87239,2021,in compliance,82,44.7,98.3,45.1,98.8,746485,13656.47292,,72.5,,,,,,,,,,,,,,2020.3,23.29,
1280-0-00,6150 bollinger rd,san jose,CA,95129,37713012,1969,supermarket/grocery store,37578,37578,2021,in compliance,19,346.3,663.5,348.2,664.6,1882055,66625.00432,,353.9,,9329,,,,,,,,,,,,9329,248.26,
1281-0-00,6164 bollinger rd,san jose,CA,95129,37713016,1991,restaurant,23672,23672,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
1282-0-00,5555 prospect rd,san jose,CA,95129,37826001,1975,residential care facility,34230,74350,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1283-0-00,5450 mayme ave,san jose,CA,95129,37826002,1965,multifamily housing,37010,37010,2021,in compliance,90,44.6,77.4,46.6,80,192483,10668.29986,,56.7,,,,,,,,,,,,,,2479.1,66.98,34
1284-0-00,1600 petersen ave,san jose,CA,95129,37826003,1963,multifamily housing,41000,39320,2021,in compliance,78,50.6,72.2,51.3,73.1,126200.5,15880.00022,,84.3,,,,,,,,,,,,,,3447.1,87.67,13
1285-0-00,5475 prospect rd,san jose,CA,95129,37826016,1985,multifamily housing,40650,40650,2021,in compliance,38,53.9,87.3,56.2,90.6,214684.1,15536.97014,,82.5,,3936.2,,,,,,,,,,,,3936.2,96.83,5
1286-0-00,1601 petersen ave,san jose,CA,95129,37827026,1967,residential care facility,66265,120000,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1287-0-00,1544 maurice ln,san jose,CA,95129,37829001,1965,multifamily housing,74482,74482,2021,in compliance,47,56.4,131.7,58.1,136.4,353276,4219.92957,,22.4,,,,,,,,,,,,,,5251.3,187.55,2
1288-0-00,1395 saratoga ave,san jose,CA,95129,38106069,1969,,62328,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1289-0-00,1411 saratoga ave,san jose,CA,95129,38106070,1962,,25108,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1290-0-00,1431 saratoga ave,san jose,CA,95129,38106071,1962,,106501,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1291-0-00,1455 saratoga ave,san jose,CA,95129,38106091,1987,,23746,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1292-0-00,675 saratoga ave,san jose,CA,95129,38107006,1985,strip mall,61202,78054,2021,in compliance,,144.9,310.5,144.9,310.5,2070150,42476.61934,,225.6,,2715.4,,252.1,,,,,,,,,,2967.5,38.02,
1293-0-00,5170 moorpark ave,san jose,CA,95129,38119036,1988,retail store,23196,23197,2021,pending revisions,59,,,57.6,153.9,363165,961.99989,,5.1,,644,,,,,,,,,,,,644,27.76,
1294-0-00,5253 prospect rd,san jose,CA,95129,38136014,2017,strip mall,108472,11562,2021,in compliance,,88.6,170.1,88.6,170.1,149228.3,5154.02993,,27.4,,218.7,,,,,,,,,,,,218.7,18.92,
1295-0-00,5365 prospect rd,san jose,CA,95129,38136028,1962,retail store,52840,52840,2021,pending revisions,,,,,,,,,0,,23.9,,,,,,,,,,,,23.9,0.45,
1296-0-00,5281 prospect rd,san jose,CA,95129,38136029,1962,enclosed mall,39279,62400,2021,pending revisions,,,,,,1286734,,,,,289.2,,,,,,,,,,,,289.2,4.63,
1297-0-00,5205 prospect rd,san jose,CA,95129,38137025,2002,strip mall,76700,74500,2021,in compliance,,118,231.7,119.2,232.9,1344757,42921.94132,,228,,,,,,,,,,,2086.9,,,2086.9,28.01,
1298-0-00,4241 moorpark ave,san jose,CA,95129,38144042,2001,,44768,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1299-0-00,4241 moorpark ave,san jose,CA,95129,38144044,1999,hotel,44768,65120,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1300-0-00,1807 saratoga ave,san jose,CA,95117,38623058,1988,office,22425,23315,2021,in compliance,,7.8,19.8,8,20,45030.3,339.074997,,1.8,,,,,,,,,,,,,,1944.4,83.4,
1301-0-00,4738 campbell ave,san jose,CA,95130,40302047,1995,multifamily housing,102785,104393,2021,in compliance,89,45.5,68.9,45.9,69.3,369440.7,35289.132,,187.4,,,,,,,,,,,,,,11277.9,108.03,
1302-0-00,100-1550 el paseo de saratoga,san jose,CA,95130,40333014,1997,lifestyle center,295950,326836,2021,in compliance,,4.3,11.8,4.3,11.9,401985.5,321.1249959,,1.7,,4939.1,,,,,,,,,,,,6649.3,20.34,
1303-0-00,400 el paseo de saratoga,san jose,CA,95130,40333015,1998,retail store,45774,38153,2021,pending revisions,78,39,97.7,40.6,99.4,362613,3132.000025,,16.6,,132.8,,,,,,,,,,,,132.8,3.48,
1304-0-00,13500 quito rd,san jose,CA,95130,40337052,1961,other,32598,32589,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1305-0-00,4300 bucknall rd,san jose,CA,95130,40359012,1958,k-12 school,59672,374616,2021,in compliance,100,8.8,19.7,9.2,20.1,655492.6,12136.16935,,64.5,,,,,,,,,,,,,,4103.4,10.95,
1306-0-00,2275 s bascom ave,san jose,CA,95008,41219025,1986,multifamily housing,226620,231010,2021,pending revisions,100,11.1,17.5,11.2,17.6,224197.6,18335.06014,,97.4,,,,,,,,,,,,,,,,
1308-0-00,2520 s bascom ave,san jose,CA,95008,41221054,1970,multifamily housing,89064,94000,2021,in compliance,88,43.6,65.4,43.8,65.6,308141.9,30704.2803,,163.1,,,,,,,,,,,,,,5088.2,54.13,49
1309-0-00,2580 s bascom ave,san jose,CA,95008,41221055,2002,multifamily housing,48543,62606,2021,in compliance,94,28.8,57.7,28.9,57.8,287518.2,8294.98948,,44.1,,,,,,,,,,,,,,4025.3,64.3,25
1311-0-00,2628 union ave,san jose,CA,95124,41222022,1969,strip mall,24366,25964,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1312-0-00,2565 s bascom ave,san jose,CA,95008,41224028,2002,multifamily housing,69644,95046,2021,in compliance,94,26.6,55.1,26.9,55.7,437694.7,10603.59953,,56.3,,,,,,,,,,,,,,3713.4,39.07,59
1313-0-00,2643 s bascom ave,san jose,CA,95008,41241035,1963,,20000,,2021,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
1316-0-00,2200 curtner ave,san jose,CA,95008,41406001,1964,multifamily housing,55305,61629,2021,in compliance,72,48.4,78.8,50.3,81.2,281861.8,20171.32022,,107.1,,,,,,,,,,,,,,3497,59.06,38
1317-0-00,2761 s bascom ave,san jose,CA,95008,41406013,2000,hotel,50688,50688,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1319-0-00,2027 camden ave,san jose,CA,95124,41425010,1900,supermarket/grocery store,48928,49018,2021,in compliance,49,171.9,455.5,172.2,456.1,2260543,7255.35965,,38.5,,,,,,,,,,,,,,3571.2,72.86,
1320-0-00,2039 camden ave,san jose,CA,95124,41425015,1990,other - mall,29039,71636,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1320-1-00,3369 union ave,san jose,CA,95124,41425018,2005,other - recreation,58678,58678,2021,in compliance,,75.8,99.7,75.8,99.7,197859.5,37736.7455,,200.4,,,,,,,,,,,,,,5641.3,96.14,
1321-0-00,3650 s bascom ave,san jose,CA,95124,41429015,1981,multifamily housing,74150,74600,2021,in compliance,89,40.8,67.6,42.1,69.4,314482.9,20674.40005,,109.8,,,,,,,,,,,,,,8022.8,107.54,8
1322-0-00,3260 s bascom ave,san jose,CA,95124,41432011,1999,self-storage facility,124508,124508,2021,in compliance,,4.6,12.8,4.6,12.8,167634,,,0,,,,,,,,,,,,,,661.6,5.27,
1323-0-00,3341 s bascom ave,san jose,CA,95008,41439015,2000,hotel,31356,31356,2021,in compliance,100,23.3,49,23.3,49,127443.3,2883.125001,,15.3,,,,,,,,,,,,,,870.2,28.07,
1324-0-00,3425 s bascom ave,san jose,CA,95008,41440048,1984,,27753,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1325-0-00,1705 branham ln,san jose,CA,95118,41901077,1988,strip mall,38730,38730,2021,in compliance,,112.9,229.4,112.6,228.6,715522.6,19201.98947,,102,,,,,,,,,,,,,,3130.9,80.84,
1327-0-00,1805 hillsdale ave,san jose,CA,95124,41905028,1987,retail store,109236,133697,2021,in compliance,85,53.4,136.9,54.5,137.6,1800473,11419.00027,,60.7,,3900,,,,,,,,,,,,3900,29.17,
1328-0-00,1816 hillsdale ave,san jose,CA,95124,41905055,1971,,20802,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1329-0-00,1830 hillsdale ave,san jose,CA,95124,41905066,1985,strip mall,42217,42510,2021,in compliance,,28.4,79.6,28.4,79.6,354102.4,,,0,,53.1,,,,,,,,,,,,53.1,1.25,
1330-0-00,1855 hillsdale ave,san jose,CA,95124,41905067,2002,retail store,132320,110310,2021,in compliance,97,30.6,71.9,32.1,73.5,735347.7,10326.38687,,54.8,,4937.5,,,,,,,,,,,,4937.5,44.76,
1331-0-00,1825 hillsdale ave,san jose,CA,95124,41905068,1980,fitness center/health club/gym,74150,68000,2021,in compliance,,48,112.3,48,112.3,705561.1,8544.574058,,45.4,,1669.1,,,,,,,,,,,,1669.1,24.55,
1331-1-00,14420 union ave,san jose,CA,95124,41908013,1953,,335570,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1332-0-00,1977 heimgartner ln,san jose,CA,95124,41932072,1977,multifamily housing,57997,57700,2021,in compliance,66,66.9,76.4,66.9,76.4,59479.5,36581.52163,,194.3,,,,,,,,,,,,,,3751.8,65.02,16
1333-0-00,4525 union ave,san jose,CA,95124,42107003,1960,k-12 school,71188,107025,2021,pending revisions,100,2.5,2.5,3,3.1,-3319.8,13071.68913,,69.4,,,,,,,,,,,,,,5550.7,12.74,
1334-0-00,2100 logic dr,san jose,CA,95124,42107029,1983,other - technology/science,140000,140000,2021,pending revisions,,277.8,460.9,277.3,459.4,3944039,253641.8158,,1347.2,,231.9,,,,,,,,,,,,231.9,1.66,
1334-0-01,2101 logic dr.,san jose,CA,95124,42107029,1983,other - technology/science,80000,80000,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1335-0-00,2050 logic dr,san jose,CA,95124,42107030,1999,other - technology/science,175685,170000,2021,in compliance,,,,82.6,167.6,3264944.1,28994.3682,,154,,1291.9,,563.3,,,,,,,,,,1855.2,10.91,
1336-0-00,2001 logic dr,san jose,CA,95124,42107031,1996,other - technology/science,72400,72000,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1337-0-00,2055 logic dr,san jose,CA,95124,42107032,1992,other - technology/science,113400,108000,2021,in compliance,,142.4,332.2,142,331.8,4134888,12307.49996,,65.4,,,,,,,,,,,,,,1559.7,14.44,
1338-0-00,4960 national ave,san jose,CA,95124,42113031,1960,multifamily housing,31040,29500,2021,in compliance,64,59.7,89.9,60.7,91.6,137863.5,13188.55987,,70.1,,,,,,,,,,,,,,1668.4,56.56,52
1339-0-00,4930 national ave,san jose,CA,95124,42113035,1964,multifamily housing,30720,20000,2021,in compliance,100,37.3,45,37.7,45.4,19555,6863.987279,,36.5,,,,,,,,,,,,,,1716.1,85.81,42
1340-0-00,2065 los gatos almaden rd,san jose,CA,95124,42120014,1965,senior living community,21442,21548,2021,in compliance,81,137.4,218.1,138.5,218.5,263787.4,20836.99982,,110.7,,,,,,,,,,,,,,3957.2,183.65,
1341-0-00,2360 samaritan pl,san jose,CA,95124,42136007,1981,multifamily housing,69992,125899,2021,in compliance,59,58.8,107.7,60.6,109.3,702112.2,31707.9764,,168.4,,5759.8,,431.2,,,,,,,,,,6191,67.39,35
1341-1-00,2425 samaritan dr,san jose,CA,95124,42136009,1965,hospital (general medical & surgical),450033,462290,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1342-0-00,2400 samaritan pl,san jose,CA,95124,42136012,1993,medical office,20855,23060,2021,in compliance,10,118.7,239,118.2,237.8,438808.6,12291.75004,,65.3,,2043.7,,,,,,,,,,,,2043.7,88.62,
1343-0-00,2505 samaritan dr,san jose,CA,95124,42137002,1966,medical office,32791,51087,2021,in compliance,,72.9,124.4,77.4,130.4,420502.7,25183.79313,,133.8,,1170,,,,,,,,,,,,1170,22.9,
1344-0-00,2577 samaritan dr,san jose,CA,95124,42137005,1976,medical office,41233,42100,2021,in compliance,43,94.3,175.3,94.7,175.2,534238.6,21635.47048,,114.9,,3497.9,,,,,,,,,,,,3497.9,83.09,
1345-0-00,2581 samaritan dr,san jose,CA,95124,42137019,1987,medical office,231762,70500,2021,in compliance,47,86.9,198.7,86.9,198.2,2069020,29824.98892,,158.4,,825.1,,,,,,,,,,,,825.1,7.14,
1345-1-00,2508 samaritan ct,san jose,CA,95124,42138012,2020,parking,83421,83421,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1345-2-00,2506 samaritan ct,san jose,CA,95124,42138013,2020,medical office,69250,69250,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1346-0-00,906 willow st,san jose,CA,95125,42903069,1969,,28584,,2021,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1347-0-00,1100 lincoln ave,san jose,CA,95125,42906093,2010,mixed use property,59817,59817,2021,pending revisions,6,174.3,302,174.5,301.6,776887.2,41901.25318,,222.6,,,,,,,,,,,,,,2037.5,51.98,
1348-0-00,1165 lincoln ave,san jose,CA,95125,42907032,1965,enclosed mall,24446,23237,2021,in compliance,,105.8,255.5,107.5,257.2,561876.2,5805.38017,,30.8,,386.7,,,,,,,,,,,,386.7,16.64,
1349-0-00,1134 willow st,san jose,CA,95125,42907040,1985,multifamily housing,25912,23750,2021,in compliance,69,43,77.5,44.1,80.4,135634,5846.60951,,31.1,,1781.1,,,,,,,,,,,,1781.1,74.99,26
1349-1-00,1336 cherry ave,san jose,CA,95125,42914026,1958,worship facility,27235,27235,2021,in compliance,100,22.5,39,23.2,39.7,70202,3915.93319,,20.8,,,,,,,,,,,,,,1972.9,72.44,
1349-2-00,1409-1471 bird avenue,san jose,CA,95125,42920049,1968,other - mall,20130,20130,2021,pending revisions,,100.7,146.8,100.7,146.8,138539,15534.60039,,82.5,,,,,,,,,,,,,,2610.2,129.67,
