SAN JOSE BUILDING ID,STREET,CITY,STATE,ZIP CODE,ASSESSOR PARCEL NUMBER,YEAR BUILT,PRIMARY PROPERTY TYPE,ASSESSOR GROSS FLOOR AREA (ft^2),REPORTED GROSS FLOOR AREA (ft^2),ANNUAL REPORTING YEAR,ANNUAL BENCHMARKING STATUS,ENERGY STAR SCORE,WEATHER NORMALIZED SITE ENERGY USE INTENSITY (kBTU/ft^2),WEATHER NORMALIZED SOURCE ENERGY USE INTENSITY (kBTU/ft^2),SITE ENERGY USE INTENSITY (kBTU/ft^2),SOURCE ENERGY USE INTENSITY (kBTU/ft^2),TOTAL ELECTRICITY USE (kWh),TOTAL NATURAL GAS USE (therms),INDIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),DIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),TOTAL GREENHOUSE GAS EMISSIONS (metric tons of CO2e),MUNICIPALLY SUPPLIED WATER INDOOR USE (kgal),MUNICIPALLY SUPPLIED WATER MIXED USE (kgal),MUNICIPALLY SUPPLIED WATER OUTDOOR USE (kgal),RECYCLED WATER INDOOR USE (kgal),RECYCLED WATER MIXED USE (kgal),RECYCLED WATER OUTDOOR USE (kgal),WELL WATER INDOOR USE (kgal),WELL WATER MIXED USE (kgal),WELL WATER OUTDOOR USE (kgal),OTHER WATER INDOOR USE (kgal),OTHER WATER MIXED USE (kgal),OTHER WATER OUTDOOR USE (kgal),TOTAL WATER USE (kgal),WATER USE INTENSITY (gal/ft^2),US EPA WATER SCORE
1255-0-00,1490 saratoga ave,san jose,CA,95129,30705065,1991,worship facility,30000,40000,2022,in compliance,98,7.6,17.8,7.6,17.8,65998.7,776.7803008,,4.1,,0,,,,,,,,,,,,232.3,5.81,
1256-0-00,4680 hamilton avenue,san jose,CA,95130,30710053,1968,multifamily housing,36653,31748,2022,in compliance,86,41.6,73.2,41.6,71.8,149613.6,8108.99986,,43.1,,,,,,,,,,,,,,2309,72.73,23
1258-0-00,1600 saratoga ave,san jose,CA,95129,30711020,2002,retail store,793257,166572,2022,in compliance,,39.9,92.8,40.1,91.4,7392538.4,65844.8,1591.7,349.7,1941.5,,15937.8,,,,,,,,,,,15937.8,20.09,
1259-0-00,4861 campbell ave,san jose,CA,95130,30712012,1964,multifamily housing,49163,49918,2022,in compliance,37,47.7,75.8,46.8,73.1,202931.2,16685.13045,,88.6,,2838.9,,934.3,,,,,,,,,,3773.2,74.77,3
1260-0-00,4980 hamilton ave,san jose,CA,95130,30712014,2003,multifamily housing,28357,79620,2022,in compliance,100,20.8,45.4,21.2,46,316951.2,6031.75005,,32,,,,,,,,,,,,,,3260,40.94,47
1261-0-00,1560 san tomas aquino rd,san jose,CA,95130,30725064,1965,multifamily housing,63520,63520,2022,in compliance,100,30.2,50.1,30.2,50.1,196544.3,12451.80958,,66.1,,,,,,,,,,,,,,3133,49.32,58
1261-1-00,4034 hamilton ave,san jose,CA,95130,30745017,1963,multifamily housing,34928,34928,2022,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1262-0-00,975 saratoga sunnyvale rd,san jose,CA,95129,35927030,2000,retail store,129793,105744,2022,in compliance,95,36.8,83.1,39.1,85.6,788533.6,14453.8,190.8,76.8,267.6,2305.1,,,,,,,,,,,,2305.1,21.8,
1263-0-00,1071 s de anza blvd,san jose,CA,95129,35933013,1985,strip mall,25299,62365,2022,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1264-0-00,1125 s de anza blvd,san jose,CA,95129,35934002,1964,retail store,20100,20100,2022,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1265-0-00,1153 saratoga sunnyvale rd,san jose,CA,95129,35934003,1985,strip mall,73883,62365,2022,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1266-0-00,7213 rainbow dr,san jose,CA,95129,37223020,1985,multifamily housing,30200,30000,2022,in compliance,90,51.5,91.8,52.1,93.6,195473.5,8971.27012,,47.7,,1737,,,,,,,,,,,,1737,57.9,82
1267-0-00,7250 blue hill dr,san jose,CA,95129,37224007,1980,multifamily housing,63485,51000,2022,in compliance,,41.4,67.4,43.2,70.1,211743.3,14806.97994,,78.6,,,,,,,,,,,,,,5278.6,103.5,
1268-0-00,1111 weyburn ln,san jose,CA,95129,37225009,1972,multifamily housing,49600,11200,2022,in compliance,,169.8,301.9,173.5,306.8,233632.7,11462.76973,,60.9,,,,,,,,,,,,,,3726.4,332.72,
1268-1-00,7205 clarendon st,san jose,CA,95129,37226001,1971,multifamily housing,61920,63951,2022,in compliance,100,20.5,33.6,21.1,34.3,136900.7,9432.76985,,50.1,,,,,,,,,,,,,,4675.6,69.79,11
1269-0-00,7200 bollinger rd,san jose,CA,95129,37226013,1964,multifamily housing,61732,61732,2022,in compliance,100,23.6,28.6,24.3,29.3,38620.1,13701.01204,,72.8,,,,,,,,,,,,,,3905.5,63.26,47
1271-0-00,1026 s de anza blvd,san jose,CA,95129,37226016,1974,multifamily housing,83236,90284,2022,in compliance,95,40.6,72.2,41.7,73.2,444859.7,22454.51953,,119.3,,5910.2,,,,,,,,,,,,5910.2,65.46,53
1272-0-00,1054 s de anza blvd,san jose,CA,95129,37226022,1983,office,31701,31701,2022,in compliance,57,73.8,127,75.3,127.4,256458.6,15122.4549,,80.3,,,,,,,,,,,,,,595.6,18.79,
1273-0-00,1060 s de anza blvd,san jose,CA,95129,37230061,1968,strip mall,39668,39668,2022,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1274-0-00,5600 stevens creek blvd,san jose,CA,95129,37512050,1998,multifamily housing,370966,344990,2022,in compliance,86,29.4,58.5,30.6,60.9,1785482,52650.9493,,279.7,,,,,,,,,,,,,,12386.4,33.39,60
1275-0-00,175 calvert dr,san jose,CA,95129,37512049,1971,multifamily housing,196396,192008,2022,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1278-0-00,202 calvert dr,san jose,CA,95014,37519027,2000,multifamily housing,151956,151956,2022,in compliance,100,21.3,28.5,22.1,29.5,182400.6,32054.15911,,170.3,,,,,,,,,,,,,,9531.3,55.01,37
1279-0-00,5300 stevens creek blvd,san jose,CA,95129,37520002,1981,office,86244,87239,2022,pending revisions,,,,,,,,,0,,,,,,,,,,,,,,,,
1280-0-00,6150 bollinger rd,san jose,CA,95129,37713012,1969,supermarket/grocery store,37578,37578,2022,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1281-0-00,6164 bollinger rd,san jose,CA,95129,37713016,1991,restaurant,23672,23672,2022,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1282-0-00,5555 prospect rd,san jose,CA,95129,37826001,1975,residential care facility,34230,74350,2022,in compliance,,64.6,114,66.8,115,559320.7,30563.53657,,162.3,,,,,,,,,,,,,,80182.7,1078.45,
1283-0-00,5450 mayme ave,san jose,CA,95129,37826002,1965,multifamily housing,37010,37010,2022,in compliance,92,42.8,75.3,43.5,75.2,183521,9823.45973,,52.2,,,,,,,,,,,,,,2913.7,78.73,21
1284-0-00,1600 petersen ave,san jose,CA,95129,37826003,1963,multifamily housing,41000,39320,2022,in compliance,58,53.2,78.6,56,81.6,149918.2,16901.09017,,89.8,,,,,,,,,,,,,,2943.5,74.86,23
1285-0-00,5475 prospect rd,san jose,CA,95129,37826016,1985,multifamily housing,40650,40650,2022,in compliance,48,48.5,80.6,49.3,80.8,197243.1,13323.69088,,70.8,,2042.9,,,,,,,,,,,,2042.9,50.26,48
1286-0-00,1601 petersen ave,san jose,CA,95129,37827026,1967,residential care facility,66265,120000,2022,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1287-0-00,1544 maurice ln,san jose,CA,95129,37829001,1965,multifamily housing,74482,74482,2022,in compliance,58,52.7,124.5,53.4,125.8,327250.6,3782.92024,,20.1,,,,,,,,,,,,,,4676.8,167.03,3
1288-0-00,1395 saratoga ave,san jose,CA,95129,38106069,1969,,62328,,2022,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1289-0-00,1411 saratoga ave,san jose,CA,95129,38106070,1962,,25108,,2022,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1290-0-00,1431 saratoga ave,san jose,CA,95129,38106071,1962,,106501,,2022,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1291-0-00,1455 saratoga ave,san jose,CA,95129,38106091,1987,,23746,,2022,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1292-0-00,675 saratoga ave,san jose,CA,95129,38107006,1985,strip mall,61202,78054,2022,in compliance,,165.8,345.5,164.1,340.9,2203063,52947.4498,,281.2,,2940.6,,329.9,,,,,,,,,,3270.5,41.9,
1293-0-00,5170 moorpark ave,san jose,CA,95129,38119036,1988,retail store,23196,23197,2022,in compliance,63,54.5,147.5,53.5,143.5,339185,847.9999862,,4.5,,312,,,,,,,,,,,,312,13.45,
1294-0-00,5253 prospect rd,san jose,CA,95129,38136014,2017,strip mall,108472,11562,2022,in compliance,,103.1,208.2,103.1,208.2,193617.1,5312.96979,,28.2,,245,,,,,,,,,,,,245,21.19,
1295-0-00,5365 prospect rd,san jose,CA,95129,38136028,1962,retail store,52840,52840,2022,in compliance,,,,,,,,,0,,,,,,,,,,,,,,,,
1296-0-00,5281 prospect rd,san jose,CA,95129,38136029,1962,enclosed mall,39279,62400,2022,pending revisions,,,,,,1359552,,,,,742.6,,,,,,,,,,,,742.6,11.9,
1297-0-00,5205 prospect rd,san jose,CA,95129,38137025,2002,strip mall,76700,74500,2022,in compliance,,96.7,196.5,101.1,201.2,1185098,34901.70148,,185.4,,,,,,,,,,,2069.5,,,2069.5,27.78,
1298-0-00,4241 moorpark ave,san jose,CA,95129,38144042,2001,,44768,,2022,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1299-0-00,4241 moorpark ave,san jose,CA,95129,38144044,1999,hotel,44768,65120,2022,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1300-0-00,1807 saratoga ave,san jose,CA,95117,38623058,1988,office,22425,23315,2022,in compliance,,7.3,19.2,7.2,18.7,43179.3,212.5000186,,1.1,,,,,,,,,,,,,,2238.4,96.01,
1301-0-00,4738 campbell ave,san jose,CA,95130,40302047,1995,multifamily housing,102785,104393,2022,in compliance,91,41.9,63.4,42.9,64.4,338460,33276.58031,,176.7,,,,,,,,,,,,,,9346.8,89.54,
1302-0-00,100-1550 el paseo de saratoga,san jose,CA,95130,40333014,1997,lifestyle center,295950,326836,2022,in compliance,,5.8,14.4,5.8,14.4,452212.6,3588.328042,,19.1,,4216.3,,,,,,,,,,,,9524.4,29.14,
1303-0-00,400 el paseo de saratoga,san jose,CA,95130,40333015,1998,retail store,45774,38153,2022,in compliance,65,43.3,113.1,44.3,114.2,432342,2147.000009,,11.4,,162.4,,,,,,,,,,,,162.4,4.26,
1304-0-00,13500 quito rd,san jose,CA,95130,40337052,1961,other,32598,32589,2022,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1305-0-00,4300 bucknall rd,san jose,CA,95130,40359012,1958,k-12 school,59672,374616,2022,in compliance,100,10.1,22.2,10.5,22.6,724518.2,14609.17407,,77.6,,,,,,,,,,,,,,4680.4,12.49,
1306-0-00,2275 s bascom ave,san jose,CA,95008,41219025,1986,multifamily housing,226620,231010,2022,in compliance,100,9.4,15,9.3,14.7,190719,15049.63025,,79.9,,,,,,,,,,,,,,14225.1,61.58,19
1308-0-00,2520 s bascom ave,san jose,CA,95008,41221054,1970,multifamily housing,89064,94000,2022,in compliance,99,30.9,45.6,31.7,46.4,207550.3,22678.89954,,120.5,,,,,,,,,,,,,,3652.7,38.86,75
1309-0-00,2580 s bascom ave,san jose,CA,95008,41221055,2002,multifamily housing,48543,62606,2022,in compliance,98,23.5,46.2,23.9,46.6,225617.5,7241.6902,,38.5,,,,,,,,,,,,,,3340.5,53.36,40
1311-0-00,2628 union ave,san jose,CA,95124,41222022,1969,strip mall,24366,25964,2022,in compliance,,138.9,246.2,139.2,244,425635.9,21611.85972,,114.8,,,,19.1,,,,,,,,,,19.1,0.74,
1312-0-00,2565 s bascom ave,san jose,CA,95008,41224028,2002,multifamily housing,69644,95046,2022,in compliance,94,25.8,53.3,25.9,53.2,413949.7,10452.23991,,55.5,,,,,,,,,,,,,,3558.5,37.44,62
1313-0-00,2643 s bascom ave,san jose,CA,95008,41241035,1963,,20000,,2022,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1316-0-00,2200 curtner ave,san jose,CA,95008,41406001,1964,multifamily housing,55305,61629,2022,in compliance,69,48.4,78.9,49.9,79.5,268721.1,20393.51018,,108.3,,,,,,,,,,,,,,3840.1,64.85,29
1317-0-00,2761 s bascom ave,san jose,CA,95008,41406013,2000,hotel,50688,50688,2022,in compliance,82,45.5,116,45.5,116,579309,3300.000242,,17.5,,3569,,,,,,,,,,,,3569,70.41,
1319-0-00,2027 camden ave,san jose,CA,95124,41425010,1900,supermarket/grocery store,48928,49018,2022,in compliance,52,168.1,447.8,166.3,442.7,2200609,6448.12024,,34.2,,,,,,,,,,,,,,3600.7,73.46,
1320-0-00,2039 camden ave,san jose,CA,95124,41425015,1990,other - mall,29039,71636,2022,pending revisions,,2.8,7.7,2.8,7.9,58918.6,,,0,,3956.6,,3054.1,,,,,,,,,,7010.7,97.87,
1320-1-00,3369 union ave,san jose,CA,95124,41425018,2005,other - recreation,58678,58678,2022,in compliance,,73.6,94.2,80.1,101,166412,41320.6,40.3,219.5,259.8,,5660.8,,,,,,,,,,,5660.8,96.47,
1321-0-00,3650 s bascom ave,san jose,CA,95124,41429015,1981,multifamily housing,74150,74600,2022,in compliance,92,38.5,63.4,39.4,63.3,274274.2,20000.65998,,106.2,,,,,,,,,,,,,,6929.9,92.89,15
1322-0-00,3260 s bascom ave,san jose,CA,95124,41432011,1999,self-storage facility,124508,124508,2022,in compliance,,4.3,12.1,4.3,12.1,159141.6,,,0,,,,,,,,,,,,,,455.5,3.63,
1323-0-00,3341 s bascom ave,san jose,CA,95008,41439015,2000,hotel,31356,31356,2022,in compliance,100,26.8,54.6,26.3,53.1,132175.1,3637.875105,,19.3,,,,,,,,,,,,,,924.5,29.82,
1324-0-00,3425 s bascom ave,san jose,CA,95008,41440048,1984,,27753,,2022,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1325-0-00,1705 branham ln,san jose,CA,95118,41901077,1988,strip mall,38730,38730,2022,in compliance,,115.1,236.6,113.8,233,736204.5,18972.83992,,100.8,,,,,,,,,,,,,,3549.5,91.65,
1327-0-00,1805 hillsdale ave,san jose,CA,95124,41905028,1987,retail store,109236,133697,2022,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1328-0-00,1816 hillsdale ave,san jose,CA,95124,41905055,1971,,20802,,2022,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1329-0-00,1830 hillsdale ave,san jose,CA,95124,41905066,1985,strip mall,42217,42510,2022,pending revisions,,24.5,68.5,24.5,68.5,304697.3,,,0,,23.9,,,,,,,,,,,,23.9,0.56,
1330-0-00,1855 hillsdale ave,san jose,CA,95124,41905067,2002,retail store,132320,110310,2022,in compliance,99,26.1,55.3,28.1,57.4,515642.5,13391.16462,,71.1,,4084.9,,,,,,,,,,,,4084.9,37.03,
1331-0-00,1825 hillsdale ave,san jose,CA,95124,41905068,1980,fitness center/health club/gym,74150,68000,2022,in compliance,,62.8,140.4,62.8,140.4,847897.4,13788.19364,,73.2,,2279.1,,,,,,,,,,,,2279.1,33.52,
1331-1-00,14420 union ave,san jose,CA,95124,41908013,1953,,335570,,2022,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1332-0-00,1977 heimgartner ln,san jose,CA,95124,41932072,1977,multifamily housing,57997,57700,2022,in compliance,100,31.3,41.8,32.5,43.1,86948,15794.22181,,83.9,,,,,,,,,,,,,,3369.2,58.39,23
1333-0-00,4525 union ave,san jose,CA,95124,42107003,1960,k-12 school,71188,107025,2022,in compliance,100,4.9,9.8,5.2,10.1,337367.8,11004.81252,,58.5,,,,,,,,,,,,,,5080.8,11.66,
1334-0-00,2100 logic dr,san jose,CA,95124,42107029,1983,other - technology/science,140000,140000,2022,in compliance,,254.3,432.5,251.8,425.4,3775119,223731.3034,,1188.3,,198.2,,,,,,,,,,,,198.2,1.42,
1334-0-01,2101 logic dr.,san jose,CA,95124,42107029,1983,other - technology/science,80000,80000,2022,in compliance,,500.9,678.3,500.9,678.3,2041241,331053.7924,,1758.4,,,,,,,,,,,,,,1464.7,18.31,
1335-0-00,2050 logic dr,san jose,CA,95124,42107030,1999,other - technology/science,175685,170000,2022,in compliance,,94.4,167.5,94.8,167.9,4058284,22680.00048,,120.5,,1184.2,,487,,,,,,,,,,1671.1,9.83,
1336-0-00,2001 logic dr,san jose,CA,95124,42107031,1996,other - technology/science,72400,72000,2022,in compliance,,94.7,247.3,96.6,249.2,1782426,8732.00018,,46.4,,784.7,,,,,,,,,,,,784.7,10.9,
1337-0-00,2055 logic dr,san jose,CA,95124,42107032,1992,other - technology/science,113400,108000,2022,in compliance,,156.8,368.3,154.8,366.3,4623590,9470.999926,,50.3,,,,,,,,,,,,,,1162.5,10.76,
1338-0-00,4960 national ave,san jose,CA,95124,42113031,1960,multifamily housing,31040,29500,2022,in compliance,85,47.6,72.1,49.4,74,109279.4,10856.64032,,57.7,,,,,,,,,,,,,,1769.7,59.99,47
1339-0-00,4930 national ave,san jose,CA,95124,42113035,1964,multifamily housing,30720,20000,2022,in compliance,100,41.8,49,43.1,50.2,16902.5,8033.510462,,42.7,,,,,,,,,,,,,,1702.6,85.13,43
1340-0-00,2065 los gatos almaden rd,san jose,CA,95124,42120014,1965,senior living community,21442,21548,2022,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1341-0-00,2360 samaritan pl,san jose,CA,95124,42136007,1981,multifamily housing,69992,125899,2022,in compliance,75,48.8,95.8,48.2,94.2,670322.7,21414.90779,,113.7,,5816.5,,501.5,,,,,,,,,,6318,68.77,33
1341-1-00,2425 samaritan dr,san jose,CA,95124,42136009,1965,hospital (general medical & surgical),450033,462290,2022,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1342-0-00,2400 samaritan pl,san jose,CA,95124,42136012,1993,medical office,20855,23060,2022,in compliance,12,110.9,232.3,108.4,225.3,430531.2,10305.24002,,54.7,,1919.5,,,,,,,,,,,,1919.5,83.24,
1343-0-00,2505 samaritan dr,san jose,CA,95124,42137002,1966,medical office,32791,51087,2022,in compliance,,49.8,89.4,50.5,86.9,289526.5,15925.06334,,84.6,,1080.2,,,,,,,,,,,,1080.2,21.14,
1344-0-00,2577 samaritan dr,san jose,CA,95124,42137005,1976,medical office,41233,42100,2022,in compliance,30,102.6,191.2,104.9,193.7,589034.8,24063.60962,,127.8,,650.2,,,,,,,,,,,,650.2,15.45,
1345-0-00,2581 samaritan dr,san jose,CA,95124,42137019,1987,medical office,231762,70500,2022,in compliance,89,88.2,201.7,88.1,199.4,2067843,31192.99989,,165.7,,899.2,,,,,,,,,,,,899.2,7.78,
1345-1-00,2508 samaritan ct,san jose,CA,95124,42138012,2020,parking,83421,83421,2022,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
1345-2-00,2506 samaritan ct,san jose,CA,95124,42138013,2020,medical office,69250,69250,2022,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
1346-0-00,906 willow st,san jose,CA,95125,42903069,1969,,28584,,2022,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1347-0-00,1100 lincoln ave,san jose,CA,95125,42906093,2010,mixed use property,59817,59817,2022,in compliance,5,186,313.9,187.3,312.7,761596.7,47419.3871,,251.9,,,,,,,,,,,,,,2464.6,62.88,
1348-0-00,1165 lincoln ave,san jose,CA,95125,42907032,1965,enclosed mall,24446,23237,2022,in compliance,,99.4,237.6,100.3,238.5,518291.2,5621.69979,,29.9,,386,,,,,,,,,,,,386,16.61,
1349-0-00,1134 willow st,san jose,CA,95125,42907040,1985,multifamily housing,25912,23750,2022,in compliance,74,40.4,71.9,41.7,74,119882.4,5824.5899,,30.9,,1737,,,,,,,,,,,,1737,73.14,28
1349-1-00,1336 cherry ave,san jose,CA,95125,42914026,1958,worship facility,27235,27235,2022,in compliance,51,21.9,38.4,23.8,40.1,68533,4152.999862,,22.1,,,,,,,,,,,,,,2325.3,85.38,
1349-2-00,1409-1471 bird avenue,san jose,CA,95125,42920049,1968,other - mall,20130,20130,2022,in compliance,,112.3,165.8,112.3,165.8,161409.2,17091.94026,,90.8,,,,,,,,,,,,,,2487.1,123.55,
1350-0-00,1489 bird ave,san jose,CA,95125,42920050,2016,supermarket/grocery store,23200,23200,2022,in compliance,28,273,642.9,272.6,636.3,1360195,16826.49968,,89.4,,,,,,,,,,,,,,509.4,21.96,
1351-0-00,1570 hamilton ave,san jose,CA,95125,42946018,1959,strip mall,24100,23575,2022,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
1353-0-00,1880 meridian ave,san jose,CA,95125,42946034,1977,retail store,31430,32000,2022,pending revisions,97,36.6,58.5,37.4,58.1,100865.3,8538.01014,,45.3,,,,,,,,,,,,,,,,
1354-0-00,1550 hamilton ave,san jose,CA,95125,42946058,2021,retail store,21185,21585,2022,in compliance,41,68.6,181.5,67,175.1,378737,1530.000174,,8.1,,186.2,,,,,,,,,,,,186.2,8.62,
1355-0-00,1660 gaton dr,san jose,CA,95125,42946059,1976,multifamily housing,103376,153250,2022,in compliance,68,56.9,92.4,58.4,92.9,809439.5,61931.3374,,328.9,,5554.4,,3699.6,,,,,,,,,,9254,60.39,
1356-0-00,1712 meridian ave,san jose,CA,95125,42946064,1990,retail store,28480,28962,2022,pending revisions,100,23.5,65.9,22.7,63.5,192617.9,,,0,,,,,,,,,,,,,,,,
1357-0-00,1530 hamilton ave,san jose,CA,95125,42946068,1999,supermarket/grocery store,55447,55447,2022,in compliance,50,280.9,529.7,279.1,524.5,2149240,81392.99726,,432.3,,2061,,,,,,,,,,,,2061,37.17,
1358-0-00,1533 alta glen dr,san jose,CA,95125,42948051,1963,multifamily housing,30939,35120,2022,in compliance,100,14.3,39.9,14.1,39.4,144970.5,0,,0,,,,,,,,,,,,,,1895.8,53.98,67
1359-0-00,1515 alta glen dr,san jose,CA,95125,42948054,1963,multifamily housing,28953,29075,2022,in compliance,90,35.6,64,35.7,63.5,126717.5,6043.24044,,32.1,,,,,,,,,,,,,,1224.6,42.12,87
1360-0-00,1514 alta glen dr,san jose,CA,95125,42948056,1963,multifamily housing,34278,36126,2022,in compliance,87,35.1,59,35.9,58.8,127400.5,8633.97969,,45.9,,,,,,,,,,,,,,1405,38.89,81
1361-0-00,1514 meridian ave,san jose,CA,95125,42948058,1976,office,37000,42122,2022,in compliance,23,105.6,220.5,107.9,220,752866.5,19761.56969,,105,,828.8,,,,,,,,,,,,828.8,19.68,
1362-0-00,780 willow st,san jose,CA,95125,43401056,1990,strip mall,27830,27830,2022,in compliance,,179.7,281.6,182,284,433168.4,35857.44185,,190.5,,,,,,,,,,,,,,572.2,20.56,
1363-0-00,1102 bird ave,san jose,CA,95125,43401057,1991,self-storage facility,38864,38864,2022,in compliance,,1.7,4.3,1.7,4.4,16689.9,93.3700005,,0.5,,,,,,,,,,,,,,434.1,11.17,
1364-0-00,1381 s 1st st,san jose,CA,95110,43410099,1998,other - public services,22073,20000,2022,in compliance,,58.2,141.1,58.4,137.6,255688.9,2949.753035,,15.7,,232.7,,,,,,,,,,,,232.7,11.63,
1365-0-00,1200 lick ave,san jose,CA,95110,43412098,1998,multifamily housing,35979,36137,2022,in compliance,94,31.1,66.2,31.2,66.5,204268.1,4304.299803,,22.9,,,,,,,,,,,,,,2458.1,68.02,45
1365-1-00,444 w alma ave,san jose,CA,95110,43420027,1951,social/meeting hall,32958,50000,2022,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
1366-0-00,1496 almaden rd,san jose,CA,95125,43421037,1999,multifamily housing,78127,107663,2022,in compliance,100,17.8,36,17.8,36,312560.4,8505.03992,,45.2,,,,,,,,,,,,,,883,8.2,100
1367-0-00,1500 almaden rd,san jose,CA,95125,43421040,2001,multifamily housing,131032,155763,2022,in compliance,87,37.5,60.9,37.8,60.3,536690.6,40604.98742,,215.7,,,,,,,,,,,,,,9780.8,62.79,
1369-0-00,1640 la rossa cir,san jose,CA,95125,43425023,1988,multifamily housing,120000,123442,2022,in compliance,43,37.5,72.9,38.2,73.8,696579.4,23397.7699,,124.3,,,,,,,,,,,,,,9719.1,78.73,4
1371-0-00,1567 almaden expy,san jose,CA,95125,43426032,1956,other,44580,44580,2022,in compliance,,33,92.5,33,92.5,431621.2,4.009999826,,0,,,,,,,,,,,,,,596.2,13.37,
1372-0-00,1501 almaden rd,san jose,CA,95125,43426036,2007,multifamily housing,195541,241821,2022,in compliance,56,62.8,112.1,62.9,111.2,1153415,56702.4031,,301.2,,,,,,,,,,,,,,12009.1,78.67,47
1373-0-00,465 willow glen way,san jose,CA,95125,43430026,2002,multifamily housing,44259,60707,2022,in compliance,98,27.2,43.5,27.2,43.5,151703.6,11350.58963,,60.3,,,,,,,,,,,,,,410.4,6.76,100
1373-1-00,2175 lincoln ave,san jose,CA,95125,43908011,1980,other - recreation,20800,20800,2022,in compliance,,31.9,44.8,34.8,47.9,39506.2,5896,9.6,31.3,40.9,,131,,,,,,,,,,,131,6.3,
1374-0-00,1425 foxworthy ave,san jose,CA,95118,43941075,1955,strip mall,68802,20000,2022,pending revisions,,125.8,318.5,125.3,314.3,612254.8,4161.452866,,22.1,,,,,,,,,,,,,,,,
1375-0-00,2939 old almaden rd,san jose,CA,95125,43948035,1966,multifamily housing,26868,27926,2022,in compliance,41,41.2,70.7,41.8,72.4,133533.8,7104.84989,,37.7,,,,,,,,,,,,,,2330.4,83.45,4
1376-0-00,1661 foxworthy ave,san jose,CA,95124,44244022,1961,strip mall,30075,33570,2022,in compliance,,53.7,143.8,54.3,144.5,491687.2,1460.48009,,7.8,,,,,,,,,,,,,,82.2,2.45,
1376-1-00,1601 foxworthy ave,san jose,CA,95118,44601034,2009,other - recreation,19746,19746,2022,in compliance,,22.7,53.9,23.7,54.9,99312.9,1292.3,24,6.9,30.9,,596,,,,,,,,,,,596,30.18,
1378-0-00,2700 booksin ave,san jose,CA,95125,44633012,1969,senior living community,78317,78317,2022,in compliance,100,28.5,48.1,28.5,46.8,221597,14736,53.6,78.3,131.9,,7915.1,,,,,,,,,,,7915.1,101.06,
1379-0-00,2281 plummer ave,san jose,CA,95125,44638035,1968,k-12 school,181715,100000,2022,in compliance,37,72.4,101.7,79,108.6,437818.6,65635.59153,,348.6,,,,,,,,,,,,,,3456.1,33.88,
1381-0-00,3065 meridian ave,san jose,CA,95124,44705024,2007,strip mall,31392,62894,2022,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1382-0-00,1789 hillsdale ave,san jose,CA,95124,44710083,1971,strip mall,33057,46989,2022,in compliance,,96.6,259.1,96.6,259.1,1240943,3045.750352,,16.2,,3060.7,,,,,,,,,,,,3060.7,65.14,
1382-1-00,1780 hillsdale ave,san jose,CA,95124,44711001,2006,library,27000,27000,2022,in compliance,,63.9,128,62.2,123.2,261977.3,7851.4,63.4,41.7,105.1,46.9,,123.1,,,,,,,,,,170,6.3,
1383-0-00,1626 hillsdale ave,san jose,CA,95124,44716012,2009,multifamily housing,52707,58200,2022,in compliance,96,27,50.9,27.3,51,217035.2,8512.18001,,45.2,,,,,,,,,,,,,,2596,44.6,66
1383-1-00,1655 noreen dr,san jose,CA,95124,44729037,1968,worship facility,20484,20484,2022,in compliance,78,12,22.4,13.3,23.8,33681,1579.000074,,8.4,,,,,,,,,,,,,,2075.8,101.34,
